ID,ID salarié,Date de début de l'activité,Type,Distance (m),Date de fin de l'activité,Commentaire
2482,86847,2025-08-24 08:32:00,Football,,2025-08-24 10:00:00,Très bonnes sensations.
2483,86847,2025-08-30 18:30:00,Football,,2025-08-30 19:50:00,Entraînement terminé.
2484,86847,2025-08-31 17:25:00,Football,,2025-08-31 18:49:00,Très bonnes sensations.
2485,86847,2025-09-01 18:30:00,Football,,2025-09-01 19:52:00,Entraînement terminé.
2486,86847,2025-09-06 19:33:00,Football,,2025-09-06 20:53:00,
2487,86847,2025-09-08 18:53:00,Football,,2025-09-08 20:10:00,Bonne séance.
2488,86847,2025-09-12 19:27:00,Football,,2025-09-12 21:02:00,Très bonnes sensations.
2489,86847,2025-09-13 12:44:00,Football,,2025-09-13 14:34:00,Entraînement terminé.
2490,86847,2025-09-14 18:22:00,Football,,2025-09-14 19:33:00,
2491,86847,2025-09-17 19:23:00,Football,,2025-09-17 20:52:00,Entraînement terminé.
2492,86847,2025-09-18 18:27:00,Football,,2025-09-18 19:40:00,Bonne séance.
2493,86847,2025-09-22 18:00:00,Football,,2025-09-22 19:12:00,Très bonnes sensations.
2494,86847,2025-09-23 09:33:00,Football,,2025-09-23 10:45:00,
2495,86847,2025-09-28 09:58:00,Football,,2025-09-28 11:14:00,
2496,86847,2025-09-30 17:17:00,Football,,2025-09-30 18:19:00,Entraînement terminé.
2497,86847,2025-10-04 18:30:00,Football,,2025-10-04 19:55:00,
2498,86847,2025-10-07 18:03:00,Football,,2025-10-07 19:39:00,
2499,86847,2025-10-10 19:45:00,Football,,2025-10-10 21:15:00,Très bonnes sensations.
2500,86847,2025-10-11 12:11:00,Football,,2025-10-11 13:41:00,
2501,86847,2025-10-14 07:39:00,Football,,2025-10-14 09:24:00,Bonne séance.
2502,86847,2025-10-20 07:26:00,Football,,2025-10-20 08:33:00,
2503,86847,2025-10-24 12:40:00,Football,,2025-10-24 14:25:00,
2504,86847,2025-10-25 09:06:00,Football,,2025-10-25 10:40:00,Entraînement terminé.
2505,86847,2025-10-31 17:47:00,Football,,2025-10-31 18:48:00,Entraînement terminé.
2506,86847,2025-11-03 17:46:00,Football,,2025-11-03 19:09:00,
2507,86847,2025-11-04 18:25:00,Football,,2025-11-04 19:51:00,
2508,86847,2025-11-08 07:12:00,Football,,2025-11-08 09:00:00,Bonne séance.
2509,86847,2025-11-09 12:02:00,Football,,2025-11-09 13:19:00,Bonne séance.
2510,86847,2025-11-10 18:32:00,Football,,2025-11-10 19:58:00,Bonne séance.
2511,86847,2025-11-11 18:47:00,Football,,2025-11-11 19:47:00,Entraînement terminé.
2512,86847,2025-11-18 07:21:00,Football,,2025-11-18 08:50:00,
2513,86847,2025-11-20 17:59:00,Football,,2025-11-20 19:28:00,
2514,86847,2025-11-23 08:46:00,Football,,2025-11-23 09:51:00,Bonne séance.
2515,86847,2025-12-04 07:49:00,Football,,2025-12-04 08:59:00,
2516,86847,2025-12-05 08:40:00,Football,,2025-12-05 10:03:00,Très bonnes sensations.
2517,86847,2025-12-12 08:19:00,Football,,2025-12-12 10:02:00,Bonne séance.
2518,86847,2025-12-15 09:03:00,Football,,2025-12-15 10:27:00,Entraînement terminé.
2519,86847,2025-12-19 08:17:00,Football,,2025-12-19 09:25:00,Entraînement terminé.
2520,86847,2025-12-20 12:14:00,Football,,2025-12-20 13:26:00,Entraînement terminé.
2521,86847,2025-12-22 09:16:00,Football,,2025-12-22 11:00:00,Très bonnes sensations.
2522,86847,2025-12-28 09:37:00,Football,,2025-12-28 11:00:00,Entraînement terminé.
2523,86847,2025-12-31 19:41:00,Football,,2025-12-31 21:14:00,Très bonnes sensations.
2524,86847,2026-01-04 19:37:00,Football,,2026-01-04 21:01:00,Bonne séance.
2525,86847,2026-01-05 17:36:00,Football,,2026-01-05 18:49:00,Très bonnes sensations.
2526,86847,2026-01-09 09:41:00,Football,,2026-01-09 11:24:00,Entraînement terminé.
2527,86847,2026-01-13 18:32:00,Football,,2026-01-13 20:07:00,Entraînement terminé.
2528,86847,2026-01-22 19:13:00,Football,,2026-01-22 20:29:00,Bonne séance.
2529,86847,2026-01-25 07:33:00,Football,,2026-01-25 09:15:00,Bonne séance.
2530,86847,2026-01-27 12:08:00,Football,,2026-01-27 13:37:00,Entraînement terminé.
2531,86847,2026-02-04 18:37:00,Football,,2026-02-04 19:39:00,Entraînement terminé.
2532,86847,2026-02-05 18:06:00,Football,,2026-02-05 19:46:00,Entraînement terminé.
2533,86847,2026-02-09 12:30:00,Football,,2026-02-09 13:51:00,Entraînement terminé.
2534,86847,2026-02-15 09:10:00,Football,,2026-02-15 10:39:00,Bonne séance.
2535,86847,2026-02-16 19:01:00,Football,,2026-02-16 20:29:00,Très bonnes sensations.
2536,86847,2026-02-17 17:36:00,Football,,2026-02-17 19:20:00,Très bonnes sensations.
2537,86847,2026-02-23 09:46:00,Football,,2026-02-23 11:09:00,Entraînement terminé.
2538,86847,2026-02-25 12:43:00,Football,,2026-02-25 14:08:00,Entraînement terminé.
2539,86847,2026-02-28 07:59:00,Football,,2026-02-28 09:13:00,
2540,86847,2026-03-03 17:25:00,Football,,2026-03-03 19:02:00,
2541,86847,2026-03-04 08:32:00,Football,,2026-03-04 09:42:00,Entraînement terminé.
2542,86847,2026-03-09 17:48:00,Football,,2026-03-09 18:56:00,Bonne séance.
2543,86847,2026-03-12 18:21:00,Football,,2026-03-12 20:11:00,
2544,86847,2026-03-13 07:19:00,Football,,2026-03-13 09:09:00,Bonne séance.
2545,86847,2026-03-18 08:29:00,Football,,2026-03-18 09:29:00,Bonne séance.
2546,86847,2026-03-21 08:56:00,Football,,2026-03-21 10:07:00,Entraînement terminé.
2547,86847,2026-03-22 08:54:00,Football,,2026-03-22 10:07:00,Très bonnes sensations.
2548,86847,2026-03-23 07:46:00,Football,,2026-03-23 09:01:00,Bonne séance.
2549,86847,2026-03-29 12:10:00,Football,,2026-03-29 13:32:00,
2550,86847,2026-03-31 12:35:00,Football,,2026-03-31 14:18:00,Très bonnes sensations.
2551,86847,2026-04-02 18:13:00,Football,,2026-04-02 19:43:00,Très bonnes sensations.
2552,86847,2026-04-06 19:58:00,Football,,2026-04-06 21:04:00,Très bonnes sensations.
2553,86847,2026-04-10 08:20:00,Football,,2026-04-10 10:08:00,Bonne séance.
2554,86847,2026-04-14 09:52:00,Football,,2026-04-14 11:35:00,Très bonnes sensations.
2555,86847,2026-04-18 17:25:00,Football,,2026-04-18 18:59:00,
2556,86847,2026-04-22 18:37:00,Football,,2026-04-22 19:38:00,Bonne séance.
2557,86847,2026-04-24 17:11:00,Football,,2026-04-24 19:00:00,Bonne séance.
2558,86847,2026-04-28 17:52:00,Football,,2026-04-28 18:52:00,Très bonnes sensations.
2559,86847,2026-05-02 07:41:00,Football,,2026-05-02 08:55:00,Bonne séance.
2560,86847,2026-05-03 08:19:00,Football,,2026-05-03 09:46:00,
2561,86847,2026-05-04 09:24:00,Football,,2026-05-04 11:05:00,Bonne séance.
2562,86847,2026-05-11 09:24:00,Football,,2026-05-11 11:07:00,Très bonnes sensations.
2563,86847,2026-05-12 07:16:00,Football,,2026-05-12 08:42:00,Bonne séance.
2564,86847,2026-05-20 18:33:00,Football,,2026-05-20 19:39:00,Très bonnes sensations.
2565,86847,2026-05-26 18:46:00,Football,,2026-05-26 19:52:00,Très bonnes sensations.
2566,86847,2026-06-01 09:08:00,Football,,2026-06-01 10:44:00,Très bonnes sensations.
2567,86847,2026-06-07 18:42:00,Football,,2026-06-07 20:07:00,Très bonnes sensations.
2568,86847,2026-06-10 19:03:00,Football,,2026-06-10 20:22:00,Très bonnes sensations.
2569,86847,2026-06-13 09:47:00,Football,,2026-06-13 11:27:00,
2570,86847,2026-06-17 09:49:00,Football,,2026-06-17 11:19:00,Entraînement terminé.
2571,86847,2026-06-18 19:34:00,Football,,2026-06-18 20:57:00,
2572,86847,2026-06-20 19:11:00,Football,,2026-06-20 20:38:00,Très bonnes sensations.
2573,86847,2026-06-21 09:59:00,Football,,2026-06-21 11:44:00,Entraînement terminé.
2574,86847,2026-06-22 08:32:00,Football,,2026-06-22 10:11:00,Très bonnes sensations.
2575,86847,2026-06-27 12:03:00,Football,,2026-06-27 13:32:00,Entraînement terminé.
2576,86847,2026-06-28 19:31:00,Football,,2026-06-28 21:00:00,Entraînement terminé.
2577,86847,2026-07-09 18:23:00,Football,,2026-07-09 19:39:00,Très bonnes sensations.
2578,86847,2026-07-14 19:52:00,Football,,2026-07-14 20:53:00,Entraînement terminé.
2579,86847,2026-07-17 08:18:00,Football,,2026-07-17 09:40:00,Très bonnes sensations.
2580,86847,2026-07-20 09:19:00,Football,,2026-07-20 10:59:00,
2581,53673,2025-07-20 17:47:00,Voile,,2025-07-20 20:28:00,Bonne séance.
2582,53673,2025-07-25 08:05:00,Voile,,2025-07-25 11:21:00,
2583,53673,2025-08-01 08:40:00,Voile,,2025-08-01 11:46:00,Très bonnes sensations.
2584,53673,2025-08-05 18:39:00,Voile,,2025-08-05 20:41:00,Très bonnes sensations.
2585,53673,2025-08-06 07:04:00,Voile,,2025-08-06 09:27:00,Entraînement terminé.
2586,53673,2025-08-11 17:46:00,Voile,,2025-08-11 21:29:00,
2587,53673,2025-08-21 07:21:00,Voile,,2025-08-21 11:04:00,Entraînement terminé.
2588,53673,2025-08-22 12:25:00,Voile,,2025-08-22 13:30:00,Bonne séance.
2589,53673,2025-08-24 19:58:00,Voile,,2025-08-24 22:48:00,
2590,53673,2025-08-26 19:12:00,Voile,,2025-08-26 22:38:00,Entraînement terminé.
2591,53673,2025-08-29 09:39:00,Voile,,2025-08-29 12:50:00,Bonne séance.
2592,53673,2025-08-31 17:30:00,Voile,,2025-08-31 19:25:00,Très bonnes sensations.
2593,53673,2025-09-02 09:47:00,Voile,,2025-09-02 13:43:00,Bonne séance.
2594,53673,2025-09-06 09:32:00,Voile,,2025-09-06 13:23:00,
2595,53673,2025-09-08 09:00:00,Voile,,2025-09-08 11:44:00,Bonne séance.
2596,53673,2025-09-09 07:50:00,Voile,,2025-09-09 10:36:00,Bonne séance.
2597,53673,2025-09-10 09:17:00,Voile,,2025-09-10 12:15:00,Entraînement terminé.
2598,53673,2025-09-15 08:01:00,Voile,,2025-09-15 10:24:00,Bonne séance.
2599,53673,2025-09-25 09:46:00,Voile,,2025-09-25 13:21:00,Très bonnes sensations.
2600,53673,2025-10-01 09:34:00,Voile,,2025-10-01 12:13:00,Très bonnes sensations.
2601,53673,2025-10-02 17:00:00,Voile,,2025-10-02 19:27:00,Entraînement terminé.
2602,53673,2025-10-03 09:22:00,Voile,,2025-10-03 12:15:00,Bonne séance.
2603,53673,2025-10-10 12:13:00,Voile,,2025-10-10 15:29:00,Bonne séance.
2604,53673,2025-10-11 18:24:00,Voile,,2025-10-11 20:29:00,Très bonnes sensations.
2605,53673,2025-10-17 19:36:00,Voile,,2025-10-17 20:56:00,Très bonnes sensations.
2606,53673,2025-10-19 18:33:00,Voile,,2025-10-19 21:07:00,Entraînement terminé.
2607,53673,2025-10-20 09:48:00,Voile,,2025-10-20 12:08:00,Très bonnes sensations.
2608,53673,2025-10-21 18:29:00,Voile,,2025-10-21 19:36:00,Bonne séance.
2609,53673,2025-10-27 09:36:00,Voile,,2025-10-27 12:26:00,Très bonnes sensations.
2610,53673,2025-10-30 19:01:00,Voile,,2025-10-30 21:13:00,Très bonnes sensations.
2611,53673,2025-11-01 08:24:00,Voile,,2025-11-01 11:41:00,Bonne séance.
2612,53673,2025-11-02 07:25:00,Voile,,2025-11-02 09:20:00,Bonne séance.
2613,53673,2025-11-06 07:36:00,Voile,,2025-11-06 09:50:00,Bonne séance.
2614,53673,2025-11-15 19:47:00,Voile,,2025-11-15 22:29:00,Très bonnes sensations.
2615,53673,2025-11-17 12:57:00,Voile,,2025-11-17 16:30:00,Entraînement terminé.
2616,53673,2025-11-22 09:49:00,Voile,,2025-11-22 12:21:00,
2617,53673,2025-11-25 17:34:00,Voile,,2025-11-25 20:50:00,Très bonnes sensations.
2618,53673,2025-11-28 08:54:00,Voile,,2025-11-28 11:37:00,Très bonnes sensations.
2619,53673,2025-11-29 19:29:00,Voile,,2025-11-29 21:42:00,Très bonnes sensations.
2620,53673,2025-12-06 08:25:00,Voile,,2025-12-06 10:38:00,
2621,53673,2025-12-09 18:11:00,Voile,,2025-12-09 22:05:00,
2622,53673,2025-12-10 12:37:00,Voile,,2025-12-10 16:24:00,Très bonnes sensations.
2623,53673,2025-12-13 12:26:00,Voile,,2025-12-13 14:14:00,
2624,53673,2025-12-15 17:32:00,Voile,,2025-12-15 18:52:00,Très bonnes sensations.
2625,53673,2025-12-18 07:20:00,Voile,,2025-12-18 10:56:00,Bonne séance.
2626,53673,2025-12-20 08:36:00,Voile,,2025-12-20 12:16:00,Très bonnes sensations.
2627,53673,2025-12-21 18:38:00,Voile,,2025-12-21 22:25:00,Très bonnes sensations.
2628,53673,2025-12-23 17:32:00,Voile,,2025-12-23 19:21:00,Bonne séance.
2629,53673,2025-12-27 12:23:00,Voile,,2025-12-27 14:24:00,Bonne séance.
2630,53673,2025-12-29 09:08:00,Voile,,2025-12-29 11:23:00,
2631,53673,2026-01-02 07:13:00,Voile,,2026-01-02 10:40:00,Très bonnes sensations.
2632,53673,2026-01-05 17:28:00,Voile,,2026-01-05 19:29:00,Bonne séance.
2633,53673,2026-01-09 12:32:00,Voile,,2026-01-09 16:16:00,
2634,53673,2026-01-12 08:29:00,Voile,,2026-01-12 09:46:00,
2635,53673,2026-01-13 18:02:00,Voile,,2026-01-13 21:56:00,Très bonnes sensations.
2636,53673,2026-01-17 19:33:00,Voile,,2026-01-17 22:33:00,Très bonnes sensations.
2637,53673,2026-01-24 12:16:00,Voile,,2026-01-24 15:33:00,
2638,53673,2026-01-29 18:01:00,Voile,,2026-01-29 20:53:00,Très bonnes sensations.
2639,53673,2026-01-30 19:46:00,Voile,,2026-01-30 21:01:00,Entraînement terminé.
2640,53673,2026-01-31 19:25:00,Voile,,2026-01-31 20:35:00,Entraînement terminé.
2641,53673,2026-02-05 18:41:00,Voile,,2026-02-05 21:33:00,Très bonnes sensations.
2642,53673,2026-02-06 19:07:00,Voile,,2026-02-06 20:33:00,Bonne séance.
2643,53673,2026-02-12 19:50:00,Voile,,2026-02-12 21:18:00,Bonne séance.
2644,53673,2026-02-14 09:26:00,Voile,,2026-02-14 13:14:00,Entraînement terminé.
2645,53673,2026-02-16 19:30:00,Voile,,2026-02-16 21:23:00,Entraînement terminé.
2646,53673,2026-02-24 18:44:00,Voile,,2026-02-24 20:02:00,Très bonnes sensations.
2647,53673,2026-03-02 09:18:00,Voile,,2026-03-02 13:14:00,Très bonnes sensations.
2648,53673,2026-03-03 09:50:00,Voile,,2026-03-03 12:45:00,Entraînement terminé.
2649,53673,2026-03-04 17:17:00,Voile,,2026-03-04 20:49:00,
2650,53673,2026-03-09 17:18:00,Voile,,2026-03-09 18:24:00,Bonne séance.
2651,53673,2026-03-17 18:18:00,Voile,,2026-03-17 20:36:00,Bonne séance.
2652,53673,2026-03-19 17:40:00,Voile,,2026-03-19 19:58:00,Très bonnes sensations.
2653,53673,2026-03-24 08:47:00,Voile,,2026-03-24 12:44:00,Bonne séance.
2654,53673,2026-03-25 08:38:00,Voile,,2026-03-25 10:52:00,Très bonnes sensations.
2655,53673,2026-03-27 09:40:00,Voile,,2026-03-27 11:38:00,
2656,53673,2026-04-02 09:09:00,Voile,,2026-04-02 12:38:00,
2657,53673,2026-04-07 17:47:00,Voile,,2026-04-07 20:59:00,Très bonnes sensations.
2658,53673,2026-04-10 12:39:00,Voile,,2026-04-10 14:22:00,Entraînement terminé.
2659,53673,2026-04-13 09:33:00,Voile,,2026-04-13 12:08:00,Très bonnes sensations.
2660,53673,2026-04-16 19:59:00,Voile,,2026-04-16 23:03:00,Bonne séance.
2661,53673,2026-04-17 19:33:00,Voile,,2026-04-17 22:36:00,Bonne séance.
2662,53673,2026-04-19 18:04:00,Voile,,2026-04-19 20:31:00,Bonne séance.
2663,53673,2026-04-22 09:13:00,Voile,,2026-04-22 11:10:00,Bonne séance.
2664,53673,2026-04-30 19:07:00,Voile,,2026-04-30 22:53:00,Bonne séance.
2665,53673,2026-05-01 09:31:00,Voile,,2026-05-01 12:28:00,
2666,53673,2026-05-04 18:12:00,Voile,,2026-05-04 20:45:00,
2667,53673,2026-05-07 12:40:00,Voile,,2026-05-07 14:05:00,Entraînement terminé.
2668,53673,2026-05-09 17:04:00,Voile,,2026-05-09 19:13:00,
2669,53673,2026-05-13 17:33:00,Voile,,2026-05-13 19:36:00,Bonne séance.
2670,53673,2026-05-22 08:44:00,Voile,,2026-05-22 12:30:00,Bonne séance.
2671,53673,2026-05-23 08:44:00,Voile,,2026-05-23 11:40:00,Bonne séance.
2672,53673,2026-05-28 09:35:00,Voile,,2026-05-28 11:46:00,
2673,53673,2026-05-31 08:33:00,Voile,,2026-05-31 10:50:00,
2674,53673,2026-06-01 08:14:00,Voile,,2026-06-01 10:16:00,Très bonnes sensations.
2675,53673,2026-06-05 12:06:00,Voile,,2026-06-05 15:23:00,
2676,53673,2026-06-12 07:12:00,Voile,,2026-06-12 10:14:00,
2677,53673,2026-06-13 12:05:00,Voile,,2026-06-13 15:06:00,Bonne séance.
2678,53673,2026-06-18 17:13:00,Voile,,2026-06-18 20:46:00,Très bonnes sensations.
2679,53673,2026-06-21 17:27:00,Voile,,2026-06-21 18:55:00,Très bonnes sensations.
2680,53673,2026-06-25 19:41:00,Voile,,2026-06-25 21:30:00,Très bonnes sensations.
2681,53673,2026-06-30 19:26:00,Voile,,2026-06-30 22:59:00,Entraînement terminé.
2682,53673,2026-07-06 09:32:00,Voile,,2026-07-06 12:35:00,Entraînement terminé.
2683,53673,2026-07-10 18:19:00,Voile,,2026-07-10 20:26:00,Bonne séance.
2684,53673,2026-07-14 17:32:00,Voile,,2026-07-14 19:51:00,Très bonnes sensations.
2685,53673,2026-07-17 07:48:00,Voile,,2026-07-17 09:34:00,Très bonnes sensations.
2686,53673,2026-07-20 17:30:00,Voile,,2026-07-20 20:36:00,Bonne séance.
2687,18918,2025-07-25 09:06:00,Tennis,,2025-07-25 10:47:00,Entraînement terminé.
2688,18918,2025-09-04 09:20:00,Tennis,,2025-09-04 11:12:00,Très bonnes sensations.
2689,18918,2025-09-18 08:36:00,Tennis,,2025-09-18 09:40:00,Entraînement terminé.
2690,18918,2025-10-11 08:54:00,Tennis,,2025-10-11 09:59:00,Bonne séance.
2691,18918,2025-10-16 12:41:00,Tennis,,2025-10-16 14:19:00,Entraînement terminé.
2692,18918,2025-10-29 19:53:00,Tennis,,2025-10-29 21:16:00,Entraînement terminé.
2693,18918,2025-11-11 18:22:00,Tennis,,2025-11-11 19:47:00,Très bonnes sensations.
2694,18918,2025-11-19 17:25:00,Tennis,,2025-11-19 19:03:00,
2695,18918,2025-11-23 12:22:00,Tennis,,2025-11-23 13:24:00,Très bonnes sensations.
2696,18918,2025-11-30 19:45:00,Tennis,,2025-11-30 20:55:00,Bonne séance.
2697,18918,2025-12-09 19:23:00,Tennis,,2025-12-09 20:11:00,Entraînement terminé.
2698,18918,2025-12-20 12:20:00,Tennis,,2025-12-20 14:16:00,Bonne séance.
2699,18918,2026-01-03 09:06:00,Tennis,,2026-01-03 10:00:00,Bonne séance.
2700,18918,2026-01-16 12:46:00,Tennis,,2026-01-16 14:46:00,Très bonnes sensations.
2701,18918,2026-01-30 18:31:00,Tennis,,2026-01-30 19:47:00,Entraînement terminé.
2702,18918,2026-02-01 07:03:00,Tennis,,2026-02-01 08:31:00,Entraînement terminé.
2703,18918,2026-02-11 09:07:00,Tennis,,2026-02-11 10:52:00,Bonne séance.
2704,18918,2026-02-28 18:26:00,Tennis,,2026-02-28 19:30:00,Bonne séance.
2705,18918,2026-03-05 08:35:00,Tennis,,2026-03-05 09:31:00,Très bonnes sensations.
2706,18918,2026-03-19 17:48:00,Tennis,,2026-03-19 19:06:00,Entraînement terminé.
2707,18918,2026-04-18 09:57:00,Tennis,,2026-04-18 11:39:00,Bonne séance.
2708,18918,2026-04-29 08:29:00,Tennis,,2026-04-29 10:00:00,Entraînement terminé.
2709,18918,2026-05-12 17:47:00,Tennis,,2026-05-12 18:34:00,Bonne séance.
2710,18918,2026-05-27 12:51:00,Tennis,,2026-05-27 14:38:00,
2711,18918,2026-06-07 17:27:00,Tennis,,2026-06-07 18:16:00,Entraînement terminé.
2712,18918,2026-06-16 17:21:00,Tennis,,2026-06-16 18:14:00,
2713,18918,2026-07-19 19:04:00,Tennis,,2026-07-19 20:44:00,Entraînement terminé.
2714,86633,2025-07-21 07:11:00,Runing,13614.0,2025-07-21 08:29:09,Très bonnes sensations.
2715,86633,2025-07-22 17:49:00,Runing,14347.0,2025-07-22 19:04:16,Très bonnes sensations.
2716,86633,2025-07-25 07:25:00,Runing,12416.0,2025-07-25 08:50:01,Très bonnes sensations.
2717,86633,2025-07-27 08:20:00,Runing,9998.0,2025-07-27 09:35:54,Bonne sortie !
2718,86633,2025-08-05 12:41:00,Runing,13901.0,2025-08-05 14:22:41,Reprise du sport :)
2719,86633,2025-08-07 18:55:00,Runing,12451.0,2025-08-07 20:29:23,Bonne sortie !
2720,86633,2025-08-08 08:19:00,Runing,5975.0,2025-08-08 09:06:08,
2721,86633,2025-08-14 09:04:00,Runing,8365.0,2025-08-14 09:45:04,Bonne sortie !
2722,86633,2025-08-18 08:27:00,Runing,7441.0,2025-08-18 09:20:10,Bonne sortie !
2723,86633,2025-08-19 19:22:00,Runing,3447.0,2025-08-19 19:48:26,Très bonnes sensations.
2724,86633,2025-08-23 07:53:00,Runing,9145.0,2025-08-23 09:09:43,Bonne sortie !
2725,86633,2025-08-24 12:25:00,Runing,6254.0,2025-08-24 13:10:34,Très bonnes sensations.
2726,86633,2025-08-27 17:52:00,Runing,5042.0,2025-08-27 18:32:02,Bonne sortie !
2727,86633,2025-09-04 07:10:00,Runing,15396.0,2025-09-04 09:01:52,Très bonnes sensations.
2728,86633,2025-09-05 18:38:00,Runing,8871.0,2025-09-05 19:24:17,Reprise du sport :)
2729,86633,2025-09-06 12:12:00,Runing,6446.0,2025-09-06 12:41:57,Reprise du sport :)
2730,86633,2025-09-09 07:29:00,Runing,3264.0,2025-09-09 07:56:48,Très bonnes sensations.
2731,86633,2025-09-11 12:54:00,Runing,4639.0,2025-09-11 13:24:30,Reprise du sport :)
2732,86633,2025-09-17 19:41:00,Runing,7926.0,2025-09-17 20:37:47,
2733,86633,2025-09-24 07:17:00,Runing,14954.0,2025-09-24 08:39:26,Reprise du sport :)
2734,86633,2025-09-26 07:09:00,Runing,16884.0,2025-09-26 09:08:16,
2735,86633,2025-09-27 08:33:00,Runing,5551.0,2025-09-27 09:15:28,Très bonnes sensations.
2736,86633,2025-09-28 17:51:00,Runing,6437.0,2025-09-28 18:22:40,Reprise du sport :)
2737,86633,2025-10-08 19:10:00,Runing,9868.0,2025-10-08 20:23:42,Bonne sortie !
2738,86633,2025-10-09 18:51:00,Runing,16276.0,2025-10-09 20:19:41,Reprise du sport :)
2739,86633,2025-10-18 08:01:00,Runing,11151.0,2025-10-18 09:22:21,Très bonnes sensations.
2740,86633,2025-10-21 09:01:00,Runing,15833.0,2025-10-21 11:13:46,
2741,86633,2025-10-23 12:02:00,Runing,15041.0,2025-10-23 13:15:47,Très bonnes sensations.
2742,86633,2025-10-25 07:34:00,Runing,9177.0,2025-10-25 08:21:34,Bonne sortie !
2743,86633,2025-10-26 07:22:00,Runing,17699.0,2025-10-26 09:29:23,Très bonnes sensations.
2744,86633,2025-11-02 12:29:00,Runing,9800.0,2025-11-02 13:17:27,Très bonnes sensations.
2745,86633,2025-11-15 17:51:00,Runing,13434.0,2025-11-15 19:46:05,Très bonnes sensations.
2746,86633,2025-11-17 09:42:00,Runing,11847.0,2025-11-17 10:59:19,
2747,86633,2025-11-18 12:31:00,Runing,15267.0,2025-11-18 13:47:25,Bonne sortie !
2748,86633,2025-11-24 17:08:00,Runing,16196.0,2025-11-24 18:24:48,Bonne sortie !
2749,86633,2025-11-30 18:25:00,Runing,7625.0,2025-11-30 19:02:08,
2750,86633,2025-12-05 08:14:00,Runing,7106.0,2025-12-05 09:06:35,Reprise du sport :)
2751,86633,2025-12-06 09:45:00,Runing,10571.0,2025-12-06 10:42:36,Reprise du sport :)
2752,86633,2025-12-09 12:23:00,Runing,13833.0,2025-12-09 14:08:27,
2753,86633,2025-12-14 19:12:00,Runing,5984.0,2025-12-14 20:02:40,
2754,86633,2025-12-17 19:50:00,Runing,6896.0,2025-12-17 20:41:54,Reprise du sport :)
2755,86633,2025-12-20 07:36:00,Runing,10877.0,2025-12-20 08:41:54,Reprise du sport :)
2756,86633,2025-12-26 19:52:00,Runing,12456.0,2025-12-26 21:11:13,Bonne sortie !
2757,86633,2025-12-30 17:28:00,Runing,4930.0,2025-12-30 17:53:47,Reprise du sport :)
2758,86633,2026-01-01 09:57:00,Runing,6052.0,2026-01-01 10:39:34,Très bonnes sensations.
2759,86633,2026-01-04 18:54:00,Runing,8609.0,2026-01-04 19:38:36,Reprise du sport :)
2760,86633,2026-01-07 07:50:00,Runing,8987.0,2026-01-07 08:46:25,
2761,86633,2026-01-09 17:08:00,Runing,4549.0,2026-01-09 17:40:38,Très bonnes sensations.
2762,86633,2026-01-11 17:45:00,Runing,7844.0,2026-01-11 18:45:40,Reprise du sport :)
2763,86633,2026-01-21 17:05:00,Runing,17204.0,2026-01-21 18:25:27,Bonne sortie !
2764,86633,2026-01-24 12:52:00,Runing,17510.0,2026-01-24 14:12:52,Bonne sortie !
2765,86633,2026-01-31 18:14:00,Runing,15712.0,2026-01-31 20:26:46,Reprise du sport :)
2766,86633,2026-02-02 19:33:00,Runing,11602.0,2026-02-02 21:08:36,Reprise du sport :)
2767,86633,2026-02-05 17:14:00,Runing,14365.0,2026-02-05 18:21:57,Bonne sortie !
2768,86633,2026-02-07 09:10:00,Runing,4640.0,2026-02-07 09:35:07,Bonne sortie !
2769,86633,2026-02-09 12:54:00,Runing,6312.0,2026-02-09 13:37:41,Très bonnes sensations.
2770,86633,2026-02-12 09:24:00,Runing,17761.0,2026-02-12 11:09:12,Très bonnes sensations.
2771,86633,2026-02-13 12:29:00,Runing,8274.0,2026-02-13 13:32:31,Reprise du sport :)
2772,86633,2026-02-15 09:45:00,Runing,12105.0,2026-02-15 10:50:58,Bonne sortie !
2773,86633,2026-02-22 07:48:00,Runing,9723.0,2026-02-22 09:02:24,Très bonnes sensations.
2774,86633,2026-02-26 19:10:00,Runing,15527.0,2026-02-26 20:22:36,Bonne sortie !
2775,86633,2026-02-28 12:50:00,Runing,5612.0,2026-02-28 13:20:58,Très bonnes sensations.
2776,86633,2026-03-02 07:14:00,Runing,7525.0,2026-03-02 08:11:34,Très bonnes sensations.
2777,86633,2026-03-03 07:46:00,Runing,15118.0,2026-03-03 09:12:16,Bonne sortie !
2778,86633,2026-03-07 08:28:00,Runing,5333.0,2026-03-07 08:57:00,Reprise du sport :)
2779,86633,2026-03-13 07:33:00,Runing,8098.0,2026-03-13 08:20:53,Très bonnes sensations.
2780,86633,2026-03-20 12:19:00,Runing,16471.0,2026-03-20 14:26:32,Très bonnes sensations.
2781,86633,2026-03-22 19:58:00,Runing,14796.0,2026-03-22 21:36:07,Reprise du sport :)
2782,86633,2026-04-01 19:57:00,Runing,7185.0,2026-04-01 20:53:09,Très bonnes sensations.
2783,86633,2026-04-06 18:44:00,Runing,17180.0,2026-04-06 20:11:36,Reprise du sport :)
2784,86633,2026-04-09 08:33:00,Runing,4688.0,2026-04-09 09:10:21,Reprise du sport :)
2785,86633,2026-04-18 19:42:00,Runing,11102.0,2026-04-18 20:37:25,Très bonnes sensations.
